group_id,book_code
59362,59362
75880,75880
56143,56143
75268,75268
111916,111916
2385,2385
32375,32375
41012,41012
53031,53031
121096,121096
102887,102887
83294,83294
86225,86225
32610,32610
30157,30157
111848,111848
116513,116513
36817,36817
114800,114800
101082,101082
62629,62629
8608,64701
8608,8608
8608,89004
87503,87503
21910,21910
38140,38140
23629,23629
37085,37085
100373,100373
30342,30342
68554,68554
102843,102843
3360,3360
114250,114250
17164,17164
85806,85806
62242,62242
100308,100308
51603,51603
101867,101867
65028,65028
105510,105510
111684,111684
22249,22249
19136,19136
103665,103665
18963,18963
68535,68535
43807,43807
60070,60070
46774,46774
86860,86860
332,332
9299,9299
72168,72168
54100,54100
103258,103258
116099,116099
55090,55090
20397,20397
114341,114341
53032,53032
68402,68402
35663,35663
67793,67793
11835,11835
41533,41533
13764,13764
13764,13765
13764,32675
100844,100844
60887,60887
19354,19354
52741,52741
25836,25836
21328,21328
49565,49565
56502,56502
57566,57566
11352,11352
107938,107938
59933,59933
117992,117992
63801,63801
96503,96503
15110,15110
70501,70501
28697,36340
28697,28697
28804,28804
95232,95232
117569,117569
85000,85000
24098,24098
42003,42003
114231,114231
46643,46643
111733,111733
49437,49437
4437,4437
4437,4441
108200,108200
70767,70767
8211,8211
10957,10957
37257,37257
45115,45115
28151,28151
38028,38028
48842,48842
46485,46485
644,644
28830,28830
64283,64283
94089,94089
22870,22870
22870,57705
106719,106719
96686,96686
27591,27591
34534,34534
96286,96286
83504,83504
105053,105053
20436,20436
121272,121272
4651,4651
4651,40392
44267,44267
6889,6889
109773,109773
96705,96705
70299,70299
119159,119159
117048,117048
110633,110633
104664,104664
31813,31813
82713,82713
117029,117029
121862,121862
84360,84360
41983,41983
41256,41256
82403,82403
36421,36421
10995,10995
92964,92964
48162,48162
15582,15582
115839,115839
107125,107125
86141,86141
43388,43390
43388,43388
43388,43392
43388,43391
15471,89652
15471,26605
15471,15471
103736,103736
106758,106758
80377,80377
104897,104897
73074,73074
73074,82328
73074,90166
33125,33125
62369,62369
13972,13972
113071,113071
76335,76335
17038,17038
17038,109262
36485,36485
81179,81179
60093,60093
82267,82267
54716,54716
86658,86658
27430,27430
27430,97660
115366,115366
2508,2508
2508,36227
2508,82607
109178,109178
16407,16407
12319,12319
106246,106246
20191,20191
20191,20192
20191,20193
20191,64999
20191,116696
20191,88010
24897,24897
102692,102692
46937,46937
87697,87697
107112,107112
72033,72033
110296,110296
68983,68983
26410,26410
26410,33986
83414,83414
112055,112055
27993,27993
47307,47307
115725,115725
71473,71473
81685,81685
44911,44911
38623,38623
80986,80986
39182,39182
54759,54759
112334,112334
112334,116375
50717,50717
53802,53802
35465,35465
10122,10122
29234,29234
45331,45331
49337,49337
4548,4548
98444,98444
54534,54534
44429,44429
56891,56891
68709,68709
24300,24300
97471,97471
17071,17071
19747,19747
40211,40211
60315,60315
91193,91193
21090,21090
21090,41985
39873,39873
67063,67063
39754,39754
16544,16544
76,2653
76,76
76,33643
76,98226
76,52977
76,70156
76,30862
76,96918
76,110038
76,9039
76,23966
76,13243
29338,29338
80050,80050
53258,53258
86072,86072
99373,99373
95299,95299
83489,83489
23198,23198
23198,23199
84263,84263
45572,45572
102596,102596
59495,59495
2694,2694
44436,44436
88522,88522
70784,70784
43337,43337
25510,25510
95636,95636
15444,36729
15444,15444
82211,82211
13074,13074
14533,14533
27232,27232
8000,8000
89306,89306
44662,81628
44662,115478
44662,51426
44662,84522
44662,59914
44662,44662
44662,94055
44662,52280
44662,64041
44662,117956
44662,119499
44662,83458
108369,108369
105446,105446
98946,98946
42818,42818
72699,72699
71320,71320
107007,107007
97429,97429
119210,119210
64308,64308
83879,83879
85506,85506
112701,112701
109980,109980
26282,26282
37613,37613
55991,55991
42086,42086
116764,116764
100311,100311
48765,48765
18166,18166
64824,64824
23521,23521
75928,75928
70271,70271
70621,70621
61913,61913
49081,49081
89239,89239
47577,47577
111823,111823
121036,121036
80544,80544
2176,102178
2176,2176
2176,63613
75708,75708
75708,75728
84877,84877
61859,61859
110156,110156
72756,72756
82377,82377
51609,51609
34535,34535
117689,117689
70814,70814
16081,16081
113836,113836
44630,44630
99282,99282
19135,19135
19135,86732
7141,85911
7141,7141
33918,33918
77152,77152
50647,50647
17516,17516
56348,56348
20036,20036
96914,96914
56876,56876
87167,87167
87392,87392
92163,92163
76339,76339
102605,102605
29244,29244
83666,83666
85432,85432
94697,94697
65152,65152
38309,38309
101734,101734
36653,36653
38262,38262
27703,27703
112930,112930
8582,8582
68665,68665
113580,113580
49387,49387
27286,27286
59432,59432
30347,30347
105539,105539
114062,114062
42246,42246
51582,51582
50300,50300
62132,62132
73866,73866
101895,101895
32558,32558
79699,79699
99368,99368
35931,35931
94710,94710
55793,55793
106610,106610
109004,109004
36228,36228
42030,42030
96430,96430
87726,87726
94829,94829
103237,103237
60361,60361
114695,114695
51000,51000
65823,65823
49931,49931
106479,106479
44647,44647
44647,87025
113042,113042
113835,113835
40109,40109
49869,49869
94070,94070
13900,13900
89896,89896
89896,101365
99979,99979
98394,98394
12113,12113
94857,94857
57938,57938
12960,12960
68720,68720
56877,56877
17384,17384
70142,70142
51928,51928
90872,90872
17662,17662
97067,97067
21410,21410
114588,114588
35672,35672
52086,52086
88760,88760
72153,72153
109160,109160
111106,111106
113597,113597
16160,16160
35246,35246
1998,1998
62353,62353
21281,21281
15342,15342
28999,28999
45387,45387
86249,86249
62581,62581
25354,25354
13435,13435
111254,111254
11760,11760
99862,99862
18912,18912
96205,96205
15800,15800
46644,46644
32515,98218
32515,32515
75227,75227
26262,26263
26262,26264
26262,26265
26262,26266
26262,26267
26262,26262
64,64
59712,59712
15495,15495
1424,1424
114355,114355
71169,71169
65584,65584
73034,73034
110419,110419
54785,54785
35753,35753
91079,91081
91079,94136
91079,94139
91079,94140
91079,104006
91079,104009
91079,104010
91079,91079
91079,91080
82651,82651
50047,50047
98824,98824
7204,7204
24033,24033
32159,32159
68882,68882
10334,10334
90600,90600
65983,65983
119777,119777
121453,121453
48677,48677
101590,101590
1784,1784
82393,82393
39973,65102
39973,39973
39973,57522
120419,120419
28,28
109696,109696
113703,113703
20814,20814
33513,33513
54116,54116
48829,48829
26878,26878
26878,27495
34844,34844
39,39
112869,112869
83912,83912
50576,50576
10319,10319
72450,72450
52266,52266
5816,5816
100941,100941
100941,102232
25362,25362
75982,75982
74297,74297
52653,52653
116849,116849
39325,39325
64874,64874
64874,121813
116562,116562
28954,28954
24229,24229
36936,36936
61355,61355
85147,85147
74849,74849
69446,69446
69446,69502
71880,71880
110943,110943
80709,80709
49238,49238
120122,120122
6532,6532
110153,110153
112160,112160
86729,86729
17615,17615
23934,23934
28558,28558
69743,69743
19786,19786
2400,2400
23279,23279
68238,68238
24756,24756
553,553
17496,17496
116472,116472
22745,22745
22745,22823
22623,100697
22623,22623
13067,13076
13067,13067
105342,105342
37821,37821
59476,59476
56405,56405
90699,90699
57667,57667
121286,121286
106277,106277
85877,85877
114981,114981
31446,31446
88248,88248
87402,87402
10754,10754
43501,43501
49205,49205
43000,43000
21142,21142
29003,29003
101110,101110
29035,29035
74717,74717
108588,108588
90352,90352
95777,95777
35592,35592
6433,6433
60618,60618
63518,63518
14130,14130
67996,67996
113226,113226
109131,109131
102805,102805
31791,31791
31791,76613
6210,6210
70577,70577
15776,15776
97492,97492
107859,107859
14871,14871
31989,31989
92833,92833
83663,83663
108875,108875
113082,113082
16838,16838
93211,93211
26628,26628
23155,23155
23155,68778
23155,95460
11894,11894
57060,57060
57060,60528
57060,85770
968,81145
968,39659
968,80823
968,968
968,36482
968,52864
968,111926
114140,114140
24806,24806
38832,38832
94320,94320
44412,44412
119904,119904
50751,50751
36218,36218
43402,43402
95219,95219
26243,26243
40318,40318
40318,72526
106920,106920
49962,49962
31454,31454
121561,121561
63383,63383
22096,22096
107393,107393
37064,37064
37064,106558
97076,97076
67269,67269
57428,57428
121980,121980
48558,48558
36454,36454
23250,23250
15503,15503
33186,33186
24685,24685
38287,38287
86872,86872
88025,88025
22056,22056
61379,61379
87430,87430
82510,82510
77502,77502
81352,81352
36606,36606
65221,65221
19850,39605
19850,19850
19850,23662
27075,121608
27075,27075
920,40943
920,920
35538,35538
103618,103618
87963,87963
25713,25713
39007,39007
92650,92650
65270,65270
73017,73017
62152,62152
113319,113319
70651,70651
96025,96025
36508,36508
41096,41096
8209,8209
45190,45190
22634,22634
58016,58016
48178,48178
48178,113397
114521,114521
55194,55194
39749,39749
60882,60882
106795,106795
15497,15497
397,397
76772,76772
13960,13960
112997,112997
53078,117949
53078,53078
116690,116690
86121,86121
81223,81223
18531,18531
54906,54906
45185,45185
94007,94007
60828,60828
6272,6272
50826,50826
45739,45739
24812,24812
23048,23048
59096,59096
84309,84309
46886,46886
113882,113882
109831,109831
58611,58611
62503,62503
106601,106601
107702,107702
26772,26772
114644,114644
17983,98459
17983,17983
8162,8162
16704,16704
84409,84409
54562,54562
42741,42741
30239,30239
103913,103913
116903,116903
116811,116811
22957,22957
22957,22958
44791,57314
44791,44791
44791,112683
28102,28102
104846,104846
104531,104531
27597,27597
68517,68517
19156,19156
87579,87579
43658,43658
120812,120812
30798,30798
30798,110081
4544,4544
43718,43718
84853,84853
47813,47813
99625,99625
49357,49357
107406,107406
76946,76946
53606,53606
104216,104216
23123,23123
35607,35607
116949,116949
20435,20435
36602,36602
86403,86403
34968,34968
56132,56132
36387,36387
111937,111937
40102,40102
112557,112557
54791,54791
14834,14834
41100,41100
117934,117934
73837,73837
121485,121485
90390,90390
25485,54429
25485,25485
27789,27789
96060,96060
103491,103491
15843,15843
76482,76482
113072,113072
53024,53024
70355,70355
12874,12874
109303,109303
24199,24199
47129,47129
34655,34655
121477,121477
15289,15289
81421,81421
71806,71806
42361,42361
18435,18435
115921,115921
8192,8192
57650,57650
109638,109638
40294,40294
87951,87951
93472,93472
96943,96943
28119,28119
64587,64589
64587,64590
64587,64587
108114,108114
285,285
112895,112895
99804,99804
18391,18391
45218,45218
79809,79809
92815,92815
51808,51808
45573,45573
15652,15652
49062,49062
103560,103560
55244,55244
87498,87498
102916,102916
92896,92896
62049,62049
14343,14343
41429,41429
45090,45090
2666,2666
109187,109187
46693,46693
18895,18895
18895,18897
18895,18896
18895,18898
21740,21740
58308,58308
97380,97380
39257,39257
90424,90424
93519,93519
38492,38492
54076,54076
109247,109247
34644,34644
34770,34770
100298,100298
97209,97209
97209,97260
12501,12501
20691,20691
32731,32731
112111,112111
115098,115098
93771,93771
113841,113841
41467,41467
89502,89502
108825,108825
39674,39674
76686,76686
111518,111518
11339,11339
63163,63163
67809,67809
89942,89942
32303,32303
52643,52643
20471,20471
108222,108222
12052,12052
48067,48067
25377,25377
76826,76826
102408,102408
102408,114390
51368,51368
70164,70164
29606,29606
58252,58252
100725,100725
36974,36974
42908,42908
117583,117583
110099,110099
86303,86303
115496,115496
118008,118008
22879,22879
22879,36220
43404,43404
18121,18121
55922,55922
1322,1322
30212,30212
16584,16584
16584,108309
30758,30758
104134,104134
48136,48136
103181,103181
55978,55978
84245,84245
20631,20631
20631,20632
20631,20633
77423,77423
83537,83537
95571,95571
35596,35629
35596,35596
2354,2354
55735,55735
20372,20372
65274,65274
95337,95337
34224,34224
83699,83699
83518,83518
8946,8946
62375,62375
100167,100167
77357,77357
65331,65331
34392,34392
34392,51694
117080,117080
115547,115547
86833,86833
71725,71725
98135,98135
88309,88309
52932,52932
42546,42546
108292,108292
69523,69523
46597,46597
89873,89873
83610,83610
119174,119174
103504,103504
76077,76077
23259,23259
46303,46303
22195,22196
22195,22195
105160,105160
92367,92367
11846,11846
2006,2006
2006,3603
13046,61570
13046,24630
13046,13046
94470,94470
40697,40697
51042,51042
38315,38315
62754,62754
58254,58254
115781,115781
60170,60170
27534,27534
17798,17798
74468,74468
74468,121780
58811,58811
56592,56592
24905,24905
21656,21656
53549,53549
119775,119775
32196,32196
57948,57948
70926,70926
863,1988
863,43017
863,863
863,3576
863,62748
85993,85993
19519,19519
46380,46380
38912,38912
64763,64763
38117,38117
59889,59889
2731,2731
103678,103678
197,197
197,119440
16433,16433
80912,80912
65037,65037
93002,93002
100575,100575
24465,24465
37104,37104
68021,68021
115566,115566
103606,103606
8911,8911
98739,98739
19249,19249
40949,40949
29546,29546
343,343
343,121782
21627,21627
117942,117942
52885,52885
41783,41783
91613,91613
117173,117173
96508,96508
115020,115020
79484,79484
83379,83379
64330,64330
111251,111251
108482,108482
25691,25691
18064,18064
84109,84109
3312,3312
117352,117352
82379,82379
69174,69174
118050,118050
70450,70450
23893,23893
29204,29204
109498,109498
65847,65847
34371,34371
20159,20159
101098,101098
49967,49967
95730,95730
78914,78914
56636,56636
80222,80222
44745,44745
116359,116359
53789,53789
61486,61486
55444,58277
55444,55444
93763,93763
30543,30543
17179,17179
13179,13179
46901,46901
62685,62685
109675,109675
53495,53495
103240,103240
77782,77782
85720,85720
115727,115727
73296,73296
50126,50126
14547,14547
14547,99434
85348,85348
117196,117196
81953,81953
107161,107161
1716,1716
26114,26114
15434,15434
60447,60447
19835,19835
30658,30658
107944,107944
99827,99827
95238,95238
112917,112917
47344,47344
38387,38387
110727,110727
825,825
13514,13514
108578,108578
89420,89420
1498,1498
24000,24000
549,549
19422,19422
33078,33078
94052,94052
94052,94418
39145,39145
59453,59453
99170,99170
23131,23131
68533,68533
105640,105640
89934,89934
77186,77186
50290,50290
91523,91523
86766,86766
23421,23421
107427,107427
84497,84497
86712,86712
57477,57477
87603,100034
87603,109213
87603,87603
93531,93531
85275,85275
62016,62016
106997,106997
6627,6627
15034,73280
15034,15034
15034,121585
105045,105045
32255,32255
63422,63422
100538,100538
13087,13087
27311,27311
8341,8341
83139,83139
70346,70346
41149,41149
97796,97796
26594,26594
121207,121207
58396,58396
87838,87838
16771,16771
16771,38659
198,3281
198,198
198,3280
6545,6545
63155,63155
15662,15662
20871,20871
39664,39664
64886,78928
64886,64886
108840,108840
58244,58244
58244,113930
83581,83581
54511,54511
9736,9736
36186,36186
81425,81425
24997,24997
16823,16823
5310,5310
27152,27152
27152,27351
21198,21198
75871,75871
46143,59301
46143,46143
90129,90129
16170,16170
96307,96307
121530,121530
32097,32097
107763,107763
42655,42655
28800,28800
68448,68448
432,74256
432,432
55097,55097
41776,41776
33712,33712
40876,40876
120911,120911
36542,36542
83949,83949
3647,3647
35574,35574
108130,108130
37614,37614
119,119
110765,110765
110765,120000
69554,69554
52446,52446
110429,110429
17568,17568
45712,45712
13808,13808
34456,34456
718,24834
718,718
718,41305
21373,21373
77767,77767
73269,73269
83092,83092
2707,2707
45130,45130
72321,72321
68840,68840
102444,102444
45475,45475
97406,97406
60732,60732
20713,20713
113596,113596
13348,13348
75250,75250
100840,100840
93004,93004
44580,45765
44580,44580
103946,103946
1953,1953
1953,54130
1953,80949
72792,72792
115033,115033
65199,65199
39695,39695
50789,50789
26557,26557
97215,97215
48089,48089
14079,14079
51391,51391
86416,86416
25198,25198
96323,96323
40167,40167
76180,76180
43303,43303
62838,62838
19032,19032
89629,89629
62163,62163
27917,27917
32715,79577
32715,32715
94889,94889
61301,61301
60844,60844
75409,75409
91386,91386
33246,33246
99351,99351
82633,82633
58567,58567
21377,21377
46150,46150
73105,73105
32436,32436
103784,103784
13805,13805
97294,97294
93334,93334
69405,69405
70639,70639
94900,94900
79167,79167
23678,23678
99312,99312
24287,24287
101919,101919
96823,96823
112044,112044
7044,7044
11710,11710
121887,121887
111983,111983
103270,103270
21716,21716
26735,26735
106211,106211
39170,39170
1550,2754
1550,14341
1550,1550
1550,55482
1550,2328
1550,2755
1550,26371
82341,82341
9612,9612
37019,37019
76635,76635
15065,15065
87282,87282
116869,116869
64447,64447
45938,45938
96247,96247
115726,115726
69993,69993
109027,109027
5216,5216
49856,49856
53095,53095
68365,68365
28189,28189
77778,77778
41850,41850
55940,55940
81022,81022
75828,75828
43142,43142
25384,25384
101457,101457
14588,14588
113441,113441
102899,102899
10391,10391
102661,102661
48250,48250
4262,4262
4262,4230
40658,40658
61426,61426
83968,83968
40733,40733
4897,35602
4897,29418
4897,4897
35383,35383
111036,111036
17482,17482
98048,98048
16360,16360
45096,45096
82355,82355
58703,58703
65468,65468
9220,9220
79532,79532
121490,121490
18939,47720
18939,18939
80700,80700
43383,43383
69019,69019
31329,31329
58487,58487
21981,21981
46667,47716
46667,46667
65435,65435
63846,63846
103611,103611
114139,114139
14704,14704
14704,41224
53438,53438
20815,20815
20082,20082
16719,16719
60563,60563
103549,103549
33988,33988
33988,35722
67705,67705
71596,71596
115405,115405
73816,73816
57910,57910
25163,25163
28545,28545
49174,49174
97522,97522
15846,15846
33711,33711
99792,99792
86018,86018
22341,22341
16243,32493
16243,16243
16243,114176
104872,104872
100038,100038
96375,96375
96375,97301
13479,13479
106624,106624
95257,95257
23341,23341
120535,120535
69095,69095
44769,44769
41013,41013
89094,89094
89094,89216
89094,89221
119570,119570
16850,16850
14832,14832
106879,106879
53105,53105
94001,94001
120235,120235
61061,61061
102603,102603
63265,63265
10245,10246
10245,10245
54745,54745
71212,71212
37948,37948
21432,21432
108136,108136
70755,70755
72919,72919
46714,46714
101341,101341
58938,58938
99927,99927
15880,15880
94757,94757
44160,44160
105059,112660
105059,105059
46166,46166
30280,30280
40230,40230
56501,56501
106756,106756
104122,104122
63491,63491
25981,25981
101623,101623
121134,121134
120726,120726
62656,62656
6992,6992
46095,46095
31455,31455
116899,116899
46341,46341
59451,59451
74942,74942
89620,89620
7542,7542
1425,1425
65450,65450
41498,41498
105013,105013
115424,115424
24215,24215
52136,52136
33874,33874
1972,1972
48470,48470
50577,50577
10535,10535
1165,1165
1165,6245
1165,62048
1165,21492
1165,44152
1165,56553
1165,30701
1165,113326
1165,6166
1165,6165
33361,33361
51403,51403
103916,103916
54012,54012
50325,50325
106288,106288
102685,102685
33359,33359
18740,18740
95028,95028
75773,75773
96481,96481
33434,33434
90095,90095
108997,108997
44698,44698
35659,35659
35659,49904
24932,24932
115015,115015
46017,46017
86234,86234
4249,4249
4249,4257
97386,97386
40659,40659
5335,5335
30335,30335
31131,31131
31137,31137
15411,15411
74365,74365
26782,26782
15227,15227
100467,100467
65991,65991
7632,7632
117069,117069
104228,104228
46984,46984
85583,85583
65323,65323
104301,104301
84014,84014
41979,41979
454,454
68504,68504
31208,31208
1735,1735
1735,20795
1735,104747
1735,111412
14073,14073
24936,24936
117502,117502
111198,111198
120215,120215
51549,51549
42207,42207
59935,59935
98590,98590
94494,94494
71568,71568
46713,46713
52463,52463
31322,31322
103991,103991
81826,81826
87225,87225
823,90821
823,8440
823,73859
823,12851
823,33348
823,29803
823,92436
823,47425
823,30027
823,56799
823,76667
823,77003
823,112016
823,115870
823,120549
823,823
823,8439
823,27541
823,30861
823,33961
16887,16887
36411,36411
30600,30600
111849,111849
53266,53266
72532,72532
114214,114214
87308,87308
98395,98395
101481,101481
77605,77606
77605,77608
77605,77605
77605,77607
83148,83148
25352,25352
92202,92202
74646,74646
30583,30583
26744,26744
45737,101611
45737,45737
15058,15058
51530,51530
22021,22021
29186,29186
72800,72800
16230,16230
48924,48924
117183,117183
23396,50940
23396,114771
23396,23396
48234,48234
45829,45829
18851,18851
86239,86239
20512,20512
27149,27149
73156,73156
68163,68163
68163,68166
73002,73002
43160,43160
105267,105267
84076,84076
95801,95801
41887,41887
15359,15359
99653,99653
101299,101299
16929,16929
86774,86774
2589,2589
2589,80667
103076,103076
117090,117090
55511,55511
55511,113277
20586,20586
56337,56337
94037,94037
85249,85249
23003,23003
65089,65089
45519,45519
40765,40765
85848,85848
107592,107592
17707,17707
78845,78845
93008,93008
64924,64924
84815,84815
25721,25721
70567,70567
35811,35811
29996,29996
96458,96458
25903,25903
85616,85616
62062,62062
88783,88783
44318,44318
85996,85996
110220,110220
114532,114532
107410,107410
99783,99783
89132,89132
43464,43464
105324,105324
99443,99443
61246,61246
71764,71764
60131,60131
40773,40773
14236,14236
102891,102891
85747,85747
25546,25546
69445,69445
62636,62636
80108,80108
103128,103128
52096,52096
35009,35009
22807,22808
22807,22809
22807,22807
69428,69428
50633,50633
85759,110006
85759,85759
12517,12517
26139,26139
4119,4119
4119,34439
918,918
61912,61912
54313,54313
71637,71637
94066,94066
81545,81545
48441,48441
7603,7603
107578,107578
40684,40684
1277,1277
1484,34755
1484,1484
39496,39496
114029,114029
87542,95786
87542,87542
121975,121975
75236,75236
38699,38699
119765,119765
1063,1063
117959,117959
35924,35924
117690,117690
119616,119616
108328,108328
105199,105199
105323,105323
107547,107547
80227,80227
100707,100707
119564,119564
6102,6102
15728,15728
81919,81919
73457,73457
15098,15098
84329,84329
38920,38920
68064,68064
119120,119120
100262,100262
265,265
107101,107101
107907,107907
55415,55415
68563,68563
19060,19060
18370,18370
106109,106109
102474,102474
32230,32230
422,422
101427,101427
101633,101633
114458,114458
88629,88629
17302,17302
97847,97847
2147,2147
89049,89049
23120,23120
82741,82741
58083,58083
105455,105455
107772,107772
48025,48025
53046,53046
115062,115062
94115,94115
28419,28419
73555,73555
65598,65598
39474,39474
70176,70176
70412,70412
81745,81745
46776,46776
30118,30118
30649,30649
29377,29377
29377,121817
18561,18561
29422,29425
29422,29422
29422,29424
121131,121131
109785,109785
28888,61182
28888,45975
28888,28888
28888,45974
38406,38406
43048,43048
53829,53829
86492,86492
45752,45752
75731,75731
105779,105779
27714,27714
108174,108174
36192,36192
74137,74137
108429,108429
54288,54288
77096,77096
78970,78970
82653,82653
17607,17607
47060,47060
28660,28660
96159,96159
26703,26703
116167,116167
38499,38499
107071,107071
116584,116584
14920,14920
89180,89180
36782,36782
48347,48347
57757,57757
58492,58492
115243,115243
65771,65771
38064,38064
36867,36867
111219,111219
68875,68875
100072,100072
53077,53077
48998,48998
114153,114153
17137,17137
81507,81507
105926,105926
115420,115420
73755,73755
62600,62600
19717,19717
54103,54103
75807,75807
108916,108916
5174,5174
90568,90568
9426,9426
16416,16416
30073,30073
42206,42206
18273,18273
110336,110336
27786,27786
15771,15771
59592,59592
111775,111775
90271,90271
81956,81956
35497,35497
35612,35612
95612,95612
38293,38293
38293,60433
53901,53901
87843,87843
109170,109170
110525,110525
25067,25067
69099,69099
115598,115598
82763,82763
53356,53356
93201,93201
13454,13454
27959,27959
27074,27074
69811,69811
28736,28736
100113,100113
36029,36029
80602,80602
64899,64899
98401,98401
44438,44438
39863,89433
39863,39863
43587,43587
52564,52564
75628,75628
14995,14995
9849,9849
38571,38571
49568,49568
17048,17048
48,48
48,6769
48,16619
21161,21161
111020,111020
4485,4485
2383,2383
119412,119412
2739,2739
27015,27015
43795,43795
35506,35507
35506,35508
35506,35506
101631,101631
94148,94148
348,348
348,12033
36964,36964
73163,73163
68503,68503
68503,108132
32737,32737
80023,80023
14558,14558
14558,36077
106945,106945
40734,40734
101099,101099
116643,116643
77439,77439
102440,102440
72046,72046
35325,35325
120579,120579
89036,89036
47984,47984
21679,21679
21608,21608
67659,67659
36979,36979
59091,59091
60755,60755
54431,54431
35727,35727
69787,69787
106661,106661
109861,109861
75395,75395
63125,63125
65553,65553
23167,23167
100155,100155
59552,59552
107774,107774
39837,39837
1324,1324
2430,2430
36859,36859
95048,95048
108144,108144
31537,31537
31537,31539
12194,12194
82223,82223
103632,103632
103689,111847
103689,103689
16251,16251
16251,121974
42579,42579
94476,94476
109286,109286
52682,52682
71561,71561
50967,50967
98561,98561
30810,30810
86833,86833
117080,117080
51118,51118
98135,98135
54617,54617
106355,106355
63499,63499
18730,18730
97971,97971
85855,85855
56616,56616
121750,121750
43888,43888
75649,75649
92146,92146
97252,97252
23543,23543
36628,36628
58625,58625
82242,82242
55366,55366
107506,107506
74257,74257
54560,54560
112400,112400
112400,112402
112400,112403
112400,112417
60930,60930
58926,58926
52656,52656
119315,119315
21399,21399
111091,111091
85191,85191
115353,115353
40039,40039
39364,39364
39364,44020
23687,23687
23687,77083
46881,46881
1052,1052
69689,69689
73679,73679
72821,72821
15877,110877
15877,15877
84410,84410
50055,50055
50055,96808
29652,29652
86083,86083
86083,117758
8796,8796
87389,87389
100448,100448
104493,104493
58988,58988
75438,75438
58563,58563
58657,58657
17047,17047
17047,70026
119639,119639
21480,21480
52929,52929
119578,119578
30179,30179
24396,24396
112571,112571
84130,84130
47851,47851
26929,26929
59630,59630
45941,45941
16824,16824
58690,58690
99302,99302
80691,80691
68692,68692
36331,36331
52098,52098
69612,69612
120270,120270
52389,52389
70265,70265
93973,93973
21843,21843
51181,51181
120828,120828
49247,49247
98233,98233
36823,36823
37029,37029
16855,16855
106586,106586
106586,106587
106586,115068
106586,106589
86669,86669
17769,17769
60507,60507
38053,38053
93818,93818
68093,68093
84582,84582
65139,65139
77421,77421
107679,107679
56033,56033
20651,20651
23252,23252
23252,63322
45621,45621
17101,19599
17101,52534
17101,17104
17101,17101
48308,48308
934,934
934,3563
934,81154
24421,24421
62066,62066
49859,49859
101133,101133
57193,57193
3243,3243
40717,40717
65109,65109
46758,46758
105919,105919
33911,33911
62714,62714
106527,106527
4030,4030
81921,81921
2206,2206
32335,32335
32335,32336
32335,32338
32335,32339
32335,32340
32335,32337
32335,32341
95189,95189
13415,13415
1773,1773
1773,9729
1773,13533
1773,55946
1773,107594
99354,99354
21859,21859
107739,107739
108070,108070
54880,54880
40677,40677
120399,120399
59437,59437
98506,98506
38005,38005
117374,117374
21100,21100
32626,32626
21041,21041
110351,110351
45672,45672
97768,97768
60976,60976
104455,104455
13886,13886
28785,28785
74488,74488
43905,43905
33521,33521
62037,62037
103661,103661
31939,31939
63331,63331
38289,38289
37819,37819
39265,39265
17509,17509
107408,107408
96875,96875
82205,82205
25333,25333
44972,44972
46366,46366
22568,22568
27785,27785
48375,48375
71891,71891
109177,109177
39855,39855
80314,80314
52802,52802
116103,116103
20074,20074
106253,106253
33925,33925
106464,106464
70014,70014
115333,115333
14419,14419
72868,72868
96910,96910
38903,38903
31851,31851
74341,74341
47707,47707
84747,84747
96901,96901
30217,30217
114580,114580
87759,87759
63960,63960
33785,33785
104913,104913
71959,71959
34243,34243
61830,61830
68539,68539
20328,20328
38184,38184
107371,107371
23527,23527
55454,55454
91911,91911
36125,36125
105136,105136
117286,117286
116945,116945
9668,9668
5431,5431
89439,89439
19604,19604
115349,115349
70321,70321
38312,38312
116046,116046
118093,118093
78913,78913
53821,53821
14322,14322
121386,121386
41593,41593
93234,93234
112713,112713
55590,55590
51355,51355
109681,109681
64721,64721
87649,87649
104066,104066
45357,45357
94181,94181
107994,107994
110929,110929
76003,76003
94559,94559
50655,50655
36247,36247
108064,108064
570,7601
570,570
96831,96831
1791,1791
1791,103885
1791,14052
44222,44222
54715,54715
41767,41767
10954,10954
107632,107632
68617,68617
57146,57146
61730,61730
58165,58165
35687,35687
63396,63396
116635,116635
31247,31247
17409,17409
93537,93537
85172,85172
48945,48945
99712,99712
99294,99294
102798,102798
3934,31846
3934,3934
63609,63609
58992,58992
39169,39169
50926,50926
62322,62322
36436,36436
39543,39543
49495,49495
48755,48755
48755,70052
48755,57013
48755,74174
48755,98324
48755,106446
48755,60566
57864,57864
113107,113107
21697,21697
9557,9557
96787,96787
7959,7959
47683,47683
58158,58158
58158,112510
101312,101312
44967,44967
33417,33420
33417,33421
33417,53461
33417,33417
33417,33419
33417,90266
95699,95699
64857,64857
111769,111769
97927,97927
6289,6289
6289,106543
6289,106560
6289,112950
59164,59164
65282,65282
104483,104483
81128,81128
89696,89696
71406,71406
56492,56492
18669,18669
109417,109417
96847,96847
85495,85495
27965,27966
27965,27965
37544,37544
93789,93789
8532,8533
8532,8537
8532,105476
8532,8532
8532,8535
8532,37933
100083,100083
63703,63703
48004,48004
58969,58969
81455,81455
89551,89551
24719,24719
26358,50425
26358,26358
90323,90323
50787,50787
54971,54971
47142,47142
94304,94304
45424,45424
295,295
7367,7367
87827,87827
